Date,Year,Month,Week,District,Grade,Highest_Price,Average_Price,Source_URL
2022-02-08,2022,2,6,Ratnapura,Alba,3450.0,3416.0,https://exagri.info/mkt/2022/08.02.2022.html
2022-02-08,2022,2,6,Ratnapura,C-4,2500.0,2433.0,https://exagri.info/mkt/2022/08.02.2022.html
2022-02-08,2022,2,6,Ratnapura,C-5,2850.0,2783.0,https://exagri.info/mkt/2022/08.02.2022.html
2022-02-08,2022,2,6,Ratnapura,H-2,1700.0,1633.0,https://exagri.info/mkt/2022/08.02.2022.html
2022-02-14,2022,2,7,Badulla,Alba,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Badulla,C-4,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Badulla,C-5,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Badulla,H-2,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Colombo,Alba,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Colombo,C-4,2650.0,2650.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Colombo,C-5,2800.0,2800.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Colombo,H-2,2150.0,2150.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Galle,Alba,3700.0,3600.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Galle,C-4,2700.0,2700.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Galle,C-5,2800.0,2800.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Galle,H-2,2325.0,2310.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Gampaha,Alba,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Gampaha,C-4,2200.0,2025.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Gampaha,C-5,2500.0,2330.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Gampaha,H-2,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Hambantota,Alba,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Hambantota,C-4,2650.0,2650.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Hambantota,C-5,2700.0,2700.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Hambantota,H-2,2250.0,2250.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kalutara,Alba,3200.0,3170.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kalutara,C-4,2500.0,2470.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kalutara,C-5,2600.0,2590.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kalutara,H-2,1800.0,1800.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kurunegala,Alba,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kurunegala,C-4,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kurunegala,C-5,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Kurunegala,H-2,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Matara,Alba,3750.0,3638.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Matara,C-4,2850.0,2714.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Matara,C-5,3000.0,2800.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Matara,H-2,2400.0,2294.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Monaragala,Alba,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Monaragala,C-4,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Monaragala,C-5,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Monaragala,H-2,,,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,National,Alba,3750.0,3439.5,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,National,C-4,2850.0,2541.71,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,National,C-5,3000.0,2664.71,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,National,H-2,2400.0,2109.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Ratnapura,Alba,3400.0,3350.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Ratnapura,C-4,2650.0,2583.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Ratnapura,C-5,2700.0,2633.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-14,2022,2,7,Ratnapura,H-2,1900.0,1850.0,https://exagri.info/mkt/2022/14.02.2022.html
2022-02-22,2022,2,8,Badulla,Alba,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Badulla,C-4,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Badulla,C-5,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Badulla,H-2,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Colombo,Alba,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Colombo,C-4,2650.0,2650.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Colombo,C-5,2800.0,2800.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Colombo,H-2,2100.0,2100.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Galle,Alba,3600.0,3550.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Galle,C-4,2700.0,2700.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Galle,C-5,2850.0,2825.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Galle,H-2,2325.0,2310.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Gampaha,Alba,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Gampaha,C-4,2000.0,1950.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Gampaha,C-5,2500.0,2300.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Gampaha,H-2,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Hambantota,Alba,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Hambantota,C-4,2650.0,2650.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Hambantota,C-5,2700.0,2700.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Hambantota,H-2,2280.0,2265.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kalutara,Alba,3300.0,3270.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kalutara,C-4,2500.0,2470.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kalutara,C-5,2600.0,2590.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kalutara,H-2,1800.0,1800.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kurunegala,Alba,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kurunegala,C-4,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kurunegala,C-5,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Kurunegala,H-2,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Matara,Alba,3800.0,3650.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Matara,C-4,2850.0,2729.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Matara,C-5,300.0,2810.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Matara,H-2,2400.0,2298.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Monaragala,Alba,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Monaragala,C-4,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Monaragala,C-5,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Monaragala,H-2,,,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,National,Alba,3800.0,3417.5,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,National,C-4,2850.0,2499.86,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,National,C-5,2850.0,2660.71,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,National,H-2,2400.0,2095.5,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Ratnapura,Alba,3300.0,3200.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Ratnapura,C-4,2400.0,2350.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Ratnapura,C-5,2650.0,2600.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-02-22,2022,2,8,Ratnapura,H-2,1850.0,1800.0,https://exagri.info/mkt/2022/22.02.2022.html
2022-03-08,2022,3,10,Badulla,Alba,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Badulla,C-4,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Badulla,C-5,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Badulla,H-2,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Colombo,Alba,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Colombo,C-4,2700.0,2700.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Colombo,C-5,2800.0,2800.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Colombo,H-2,2000.0,2000.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Galle,Alba,3600.0,3550.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Galle,C-4,2800.0,2750.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Galle,C-5,2850.0,2825.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Galle,H-2,2350.0,2325.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Gampaha,Alba,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Gampaha,C-4,2600.0,2450.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Gampaha,C-5,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Gampaha,H-2,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Hambantota,Alba,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Hambantota,C-4,2700.0,2700.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Hambantota,C-5,2750.0,2750.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Hambantota,H-2,2350.0,2350.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kalutara,Alba,3300.0,3270.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kalutara,C-4,2500.0,2470.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kalutara,C-5,2600.0,2590.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kalutara,H-2,1800.0,1800.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kurunegala,Alba,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kurunegala,C-4,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kurunegala,C-5,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Kurunegala,H-2,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Matara,Alba,3800.0,3800.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Matara,C-4,2800.0,2725.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Matara,C-5,3000.0,2900.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Matara,H-2,2400.0,2335.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Monaragala,Alba,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Monaragala,C-4,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Monaragala,C-5,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Monaragala,H-2,,,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,National,Alba,3800.0,3538.25,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,National,C-4,2800.0,2642.14,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,National,C-5,3000.0,2805.17,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,National,H-2,2400.0,2104.33,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Ratnapura,Alba,3600.0,3533.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Ratnapura,C-4,2800.0,2700.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Ratnapura,C-5,3000.0,2966.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-08,2022,3,10,Ratnapura,H-2,1850.0,1816.0,https://exagri.info/mkt/2022/08.03.2022.html
2022-03-22,2022,3,12,Badulla,Alba,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Badulla,C-4,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Badulla,C-5,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Badulla,H-2,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Colombo,Alba,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Colombo,C-4,2800.0,2800.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Colombo,C-5,2900.0,2900.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Colombo,H-2,2000.0,2000.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Galle,Alba,4500.0,4250.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Galle,C-4,3450.0,3425.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Galle,C-5,3600.0,3550.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Galle,H-2,3000.0,2900.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Gampaha,Alba,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Gampaha,C-4,2400.0,2300.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Gampaha,C-5,3000.0,3000.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Gampaha,H-2,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Hambantota,Alba,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Hambantota,C-4,3600.0,3500.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Hambantota,C-5,4000.0,3800.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Hambantota,H-2,3100.0,3050.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kalutara,Alba,3400.0,3366.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kalutara,C-4,2800.0,2765.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kalutara,C-5,2900.0,2860.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kalutara,H-2,1800.0,1800.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kurunegala,Alba,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kurunegala,C-4,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kurunegala,C-5,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Kurunegala,H-2,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Matara,Alba,4500.0,4300.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Matara,C-4,3700.0,3586.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Matara,C-5,3800.0,3666.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Matara,H-2,3200.0,3006.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Monaragala,Alba,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Monaragala,C-4,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Monaragala,C-5,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Monaragala,H-2,,,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,National,Alba,4500.0,4079.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,National,C-4,3700.0,3060.86,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,National,C-5,4000.0,3343.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,National,H-2,3200.0,2526.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Ratnapura,Alba,4500.0,4400.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Ratnapura,C-4,3100.0,3050.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Ratnapura,C-5,3700.0,3625.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-22,2022,3,12,Ratnapura,H-2,2450.0,2400.0,https://exagri.info/mkt/2022/22.03.2022.html
2022-03-29,2022,3,13,Badulla,Alba,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Badulla,C-4,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Badulla,C-5,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Badulla,H-2,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Colombo,Alba,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Colombo,C-4,2900.0,2900.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Colombo,C-5,3300.0,3300.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Colombo,H-2,2200.0,2200.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Galle,Alba,4500.0,4400.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Galle,C-4,3420.0,3410.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Galle,C-5,3600.0,3590.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Galle,H-2,3150.0,3125.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Gampaha,Alba,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Gampaha,C-4,2600.0,2350.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Gampaha,C-5,3000.0,2800.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Gampaha,H-2,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Hambantota,Alba,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Hambantota,C-4,3600.0,3600.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Hambantota,C-5,3800.0,3800.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Hambantota,H-2,3300.0,3275.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kalutara,Alba,3400.0,3370.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kalutara,C-4,2800.0,2765.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kalutara,C-5,2900.0,2860.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kalutara,H-2,1800.0,1800.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kurunegala,Alba,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kurunegala,C-4,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kurunegala,C-5,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Kurunegala,H-2,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Matara,Alba,4600.0,4500.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Matara,C-4,3600.0,3520.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Matara,C-5,3800.0,3700.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Matara,H-2,3300.0,3200.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Monaragala,Alba,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Monaragala,C-4,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Monaragala,C-5,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Monaragala,H-2,,,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,National,Alba,5000.0,4259.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,National,C-4,3600.0,3120.71,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,National,C-5,3800.0,3388.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,National,H-2,3300.0,2661.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Ratnapura,Alba,5000.0,4766.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Ratnapura,C-4,3400.0,3300.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Ratnapura,C-5,3800.0,3666.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-03-29,2022,3,13,Ratnapura,H-2,2500.0,2366.0,https://exagri.info/mkt/2022/29.03.2022.html
2022-04-05,2022,4,14,Badulla,Alba,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Badulla,C-4,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Badulla,C-5,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Badulla,H-2,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Colombo,Alba,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Colombo,C-4,2900.0,2900.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Colombo,C-5,3200.0,3200.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Colombo,H-2,2200.0,2200.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Galle,Alba,4500.0,4400.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Galle,C-4,3600.0,3550.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Galle,C-5,3800.0,3750.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Galle,H-2,3150.0,3125.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Gampaha,Alba,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Gampaha,C-4,2800.0,2700.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Gampaha,C-5,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Gampaha,H-2,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Hambantota,Alba,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Hambantota,C-4,3650.0,3625.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Hambantota,C-5,3800.0,3725.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Hambantota,H-2,3300.0,3250.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kalutara,Alba,3400.0,3380.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kalutara,C-4,2800.0,2765.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kalutara,C-5,2900.0,2870.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kalutara,H-2,1800.0,1800.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kurunegala,Alba,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kurunegala,C-4,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kurunegala,C-5,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Kurunegala,H-2,,,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Matara,Alba,4700.0,4550.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Matara,C-4,3700.0,3650.0,https://exagri.info/mkt/2022/05.04.2022.html
2022-04-05,2022,4,14,Matara,C-5,4000.0,3790.0,https://exagri.info/mkt/2022/05.04.2022.html
